2.5e-07, 4.981206088523388
1.0000000000000003e-05, -4.472623592713103
0.0001500000000000032, -0.39488310817154054
6.25000000000011e-05, -3.2134254281975925
8.645000000000168e-05, 0.404312746767763
0.00011125000000000228, 1.5663850612009904
1.124999999999999e-05, -3.4273921830477505
2.0000000000000066e-05, 3.5403794559017006
0.00017500000000000382, -0.8691340652428179
5.0000000000000795e-05, 0.20358415475009747
7.499999999999998e-07, 4.8320516403236535
1.2499999999999993e-06, 4.539100469928491
3.625000000000046e-05, 3.9869642533411755
6.25000000000011e-05, -3.2134254281975925
8.785000000000172e-05, 1.6899483340884556
